Electricity Load [kwh],Heating Load [kwh],Cooling Load [kwh],Environment:Site Direct Solar Radiation Rate per Area [W/m2](Hourly),Environment:Site Wind Speed [m/s](Hourly),Environment:Site Wind Speed [m/s](Hourly)
0.0027177459334007717,0.0003863282060089,0.002766185222405631,0.0,1.5625,1.5625
0.0027177459334007717,0.00044829819740465856,0.0024379213777449473,0.0,2.5,2.5
0.0024809646194858446,0.000500089042086234,0.0022156637065856998,0.0,2.8125,2.8125
0.0024809646194858446,0.0005506944038348855,0.002064990328789391,0.0,3.0,3.0
0.002882537406248412,0.0005880835895671196,0.0019760741227879326,0.0,3.0,3.0
0.004371561121482508,0.0006035853379100386,0.002233909082464492,0.0,3.0,3.0
0.008425840183298587,0.00045440169678677536,0.0030890637887549225,0.0,3.0,3.0
0.011116803771805298,0.00314920981336162,0.004097093307819204,0.0,3.0,3.0
0.014418781423942043,0.00025578981341347403,0.002836737776897899,0.0,3.0,3.0
0.010888685842938842,0.0004112625509968046,0.00574674361869008,0.0,3.0,3.0
0.005708577406093874,0.000585212590486081,0.0027307376012548623,0.0,3.0,3.0
0.005572292398307376,0.0002845991269903989,0.00186030568454333,0.0,3.0,3.0
0.005470027352792866,0.0003400305748628424,0.0018213343927169598,0.0,3.0,3.0
0.005603000100010787,0.0003660904757093864,0.0041792174039139126,0.0,3.0,3.0
0.005603000100010787,0.00041236958915869703,0.0025216845249650286,0.0,3.625,3.625
0.005572292398307376,0.000438867315319907,0.0032464315502403873,0.0,4.0,4.0
0.006967442442622861,0.001485118928681162,0.003510776203766669,0.0,4.0,4.0
0.0089372380351858,0.002260417741264181,0.003521675314097573,0.0,4.0,4.0
0.010721271066979914,0.00031749563305412,0.002126786705768189,0.0,4.0,4.0
0.010142804134590254,0.00046594430930941693,0.0049523156401165185,0.0,4.0,4.0
0.010821214737239905,0.0002560152777288362,0.005095383953396689,0.0,1.5,1.5
0.010170111750374373,0.00019215332057501012,0.005412776383136762,0.0,0.0,0.0
0.007119309766168257,0.00020466084652642162,0.004528492435931433,0.0,0.0,0.0
0.0037958367599202777,0.0002827975109930422,0.003231462787963511,0.0,0.0,0.0
0.002650094129425078,0.0003446489157974267,0.0028760933049794975,0.0,0.0,0.0
0.002582442325449385,0.00041616555815548957,0.00259938764853312,0.0,0.0,0.0
0.0024809646194858446,0.00044992907942277403,0.002405259393164932,0.0,0.0,0.0
0.0024809646194858446,0.00047181780080418265,0.002267897992752389,0.0,0.0,0.0
0.002882537406248412,0.0004814133715350892,0.002184637933024681,0.0,0.0,0.0
0.004540690631421741,0.0004556558716991891,0.0027071274882958136,0.0,0.0,0.0
0.010046761581251649,0.0002788626859469982,0.004769022571666059,0.0,0.0,0.0
0.012881825490389662,0.002866008681909881,0.005395963653901402,0.0,0.0,0.0
0.011716241745124607,0.0001832060481923848,0.002746389572555764,0.0,0.0,0.0
0.010348265083757104,0.00035480634170411183,0.0050396773880388894,0.0,0.0,0.0
0.005535685713590135,0.000393834071032003,0.002977586554585101,0.0,0.0,0.0
0.00535020426743505,0.00012993221144452059,0.001975103951260597,0.0324375,0.0,0.0
0.005144689777095836,0.00010193359478426663,0.0020124744294309207,0.1659375,0.0,0.0
0.0052783281935917786,2.585909590188367e-05,0.004724859193075821,0.19475,0.0,0.0
0.005255924035552736,2.5483395740166688e-06,0.0031812104349990492,0.211375,1.25,1.25
0.00526358965223483,7.876446433759286e-07,0.00391659547921136,0.234125,2.0,2.0
0.006694947362015067,0.00017606303294759795,0.006906782851669293,0.255875,2.0,2.0
0.009191809815101792,0.00057195211946056,0.006222492866095697,0.1706875,2.0,2.0
0.010309895396238593,1.3458391697404039e-05,0.002817324627542393,0.0,2.0,2.0
0.009900557973788167,0.00010593460582814365,0.007262881546149268,0.0,2.0,2.0
0.010821214737239905,3.08683155888575e-05,0.0067730657153074235,0.0,0.75,0.75
0.009865678632483749,4.026049288250709e-05,0.006948493340766877,0.0,0.0,0.0
0.006645747138338401,6.595027051516397e-05,0.0059177671446878554,0.0,0.0,0.0
0.0035590554460053496,0.00011438785468245659,0.004444905931546113,0.0,0.0,0.0
0.002650094129425078,0.0001533397337335152,0.003797057385973061,0.0,0.0,0.0
0.002582442325449385,0.00018992812317828486,0.00346759159849496,0.0,0.0,0.0
0.0024809646194858446,0.00023645418853009703,0.003161544793298795,0.0,1.25,1.25
0.0024809646194858446,0.0002637222794778338,0.002910911837751631,0.0,2.0,2.0
0.002882537406248412,0.0002897874135261035,0.0027495567012647006,0.0,2.0,2.0
0.004540690631421741,0.00029676689068849866,0.0032251554029529817,0.0,2.0,2.0
0.010046761581251649,0.00020886256628889824,0.005337536518381479,0.0,2.0,2.0
0.012881825490389662,0.0029839316892234405,0.005917677232328873,0.0,2.0,2.0
0.011702595352051374,0.00013730936790557285,0.00294400295186774,0.0,0.75,0.75
0.010226551333770435,0.00027592021253766425,0.005785244518011555,0.0,0.0,0.0
0.00539806772506482,0.00016501436895084582,0.0037819228101785636,0.1171875,0.0,0.0
0.0051920623062311835,1.2979432791760728e-05,0.002414965040210627,0.46875,0.0,0.0
0.0050682982423780444,1.713717087563926e-05,0.0027108558172156275,0.1849375,0.0,0.0
0.005189615980316454,4.5199884678080256e-07,0.00559973787805716,0.7265625,0.0,0.0
0.0052120201383554976,1.1046337413755046e-06,0.005327327420110774,0.620875,1.25,1.25
0.005186609549430543,6.666529830088803e-07,0.0051385707170095605,0.1646875,2.0,2.0
0.0066464320275130715,8.419240918438659e-05,0.009562407409855448,0.468,2.0,2.0
