Electricity Load [kwh],Heating Load [kwh],Cooling Load [kwh],Environment:Site Direct Solar Radiation Rate per Area [W/m2](Hourly),Environment:Site Wind Speed [m/s](Hourly),Environment:Site Wind Speed [m/s](Hourly)
0.011877588153005093,0.0,0.029674529195442324,0.0,1.4583333333333333,1.4583333333333333
0.008686822189230744,0.0,0.0,0.0,2.5,2.5
0.010424128198546791,0.0,0.0,0.0,1.0416666666666667,1.0416666666666667
0.008495311850007051,0.005914973724418886,0.0001973305383618358,0.0,0.0,0.0
0.01428176089562626,0.003917865212901473,0.0036914145137388415,0.0,0.0,0.0
0.027783475335404425,0.004218158219031048,0.011744796530518742,0.0,0.0,0.0
0.031687729697372415,0.012987348474132273,0.017908702263154583,0.0,0.0,0.0
0.03593597998563899,0.03781863616226142,0.01804720980055335,0.0,0.0,0.0
0.04309083701591847,0.03597641726134976,0.01874366322512669,0.03,0.5833333333333334,0.5833333333333334
0.04799863737941505,0.013735883470543008,0.019347582912155707,0.18783333333333332,1.0,1.0
0.058845827397179404,0.009958175832190233,0.020314566206084232,0.32175,1.0,1.0
0.06465462650029126,0.012737756760821783,0.023982538301697626,0.41858333333333325,1.0,1.0
0.06078209376488335,0.02056351235829603,0.025806027205361442,0.402,1.0,1.0
0.05690956102947542,0.0180197462519925,0.025605123036737926,0.04083333333333332,1.0,1.0
0.053037028294067506,0.006117059355371818,0.025623379128609434,0.11116666666666669,0.4166666666666667,0.4166666666666667
0.053037028294067506,0.0,0.026674722698120955,0.50025,0.0,0.0
0.05826289830755715,0.0006148087569785236,0.02336967597305537,0.055583333333333325,0.0,0.0
0.05906378607610408,0.0037072528804980727,0.023421930251208613,0.0,0.0,0.0
0.05583196355553369,0.006742025051673363,0.02303456505547752,0.0,0.0,0.0
0.05195943082012576,0.013211115515046862,0.023007827843627735,0.0,0.0,0.0
0.04808689808471783,0.02187405307933428,0.023351235177344422,0.0,0.0,0.0
0.0442143653493099,0.0156971857460102,0.022895723618537887,0.0,0.0,0.0
0.025964772619787885,0.010170153666217045,0.020897897856300574,0.0,0.0,0.0
0.012700783573191429,0.013581780002297582,0.018924384242465748,0.0,0.0,0.0
0.011465990442911926,0.0,0.030632098252557093,0.0,0.0,0.0
