Electricity Load [kwh],Heating Load [kwh],Cooling Load [kwh],Environment:Site Direct Solar Radiation Rate per Area [W/m2](Hourly),Environment:Site Wind Speed [m/s](Hourly),Environment:Site Wind Speed [m/s](Hourly)
0.0034879946472871647,0.0,0.0029884575860038612,0.0,1.9375,1.9375
0.003250638698285928,0.0,0.0027714161349866907,0.0,2.5,2.5
0.0031319607237853143,0.0,0.0031807534447706835,0.0,0.9375,0.9375
0.0030726217365350055,0.0,0.0033769987810913925,0.0,0.0,0.0
0.0033915432854892138,0.0,0.003454281915423847,0.0,0.0,0.0
0.00427894370130791,0.0,0.003522599889399521,0.0,0.0,0.0
0.005500294323468085,0.0,0.0036264453428520903,0.0,0.0,0.0
0.006366627624416327,0.0,0.0037113796471091184,0.0495,0.0,0.0
0.0060960031999666865,0.0,0.003694429696896173,0.198,0.625,0.625
0.005669953823740333,0.0,0.003528916829095957,0.12075,1.0,1.0
0.00526714766250654,0.0,0.005407349018480226,0.56625,1.0,1.0
0.005326486649756846,0.0,0.007457087365628,0.769,1.0,1.0
0.00526714766250654,0.00021116955326506756,0.002435477645990999,0.59875,1.0,1.0
0.005089130700755599,0.00019824928191305,0.0001819475172187089,0.1895625,1.0,1.0
0.005029791713505292,0.00038390492182954154,0.002952217623319467,0.7096875,1.0,1.0
0.00534922157193558,0.0004901109050759863,0.0030759765399584254,0.6903125,1.0,1.0
0.0069127369580425264,0.0004569095239051445,0.0028479117778981073,0.4633125,1.0,1.0
0.008773455581545972,0.0003764051214067547,0.0021653108827378743,0.034875,1.0,1.0
0.009103418993245939,0.00024191430770267023,0.0001940641000942569,0.0,1.0,1.0
0.00866299216465065,7.499770619851476e-05,0.0011134522642066741,0.0,1.0,1.0
0.008425636215649415,6.415615877376955e-06,0.007974946239734935,0.0,1.0,1.0
0.007456161898732805,0.0,0.006588449390248326,0.0,1.0,1.0
0.005893297709313076,0.0,0.0054115907055330426,0.0,1.0,1.0
0.004531185403823027,0.0,0.0045763068665160105,0.0,1.0,1.0
0.0034879946472871647,0.0,0.0039474977891498855,0.0,1.0,1.0
0.003250638698285928,0.0,0.0036446745656785813,0.0,1.0,1.0
0.0031319607237853143,0.0,0.0036097338939127858,0.0,0.375,0.375
0.0030726217365350055,0.0,0.003536464739557143,0.0,0.0,0.0
0.0033915432854892138,0.0,0.003423797059749164,0.0,0.0,0.0
0.00427894370130791,0.0,0.003535299261725909,0.0,0.0,0.0
0.005500294323468085,0.0,0.003808625809466679,0.0,0.0,0.0
0.0063750871857316,0.0,0.003958857873069568,0.0331875,0.0,0.0
0.006281985529602826,0.0,0.004198062901372136,0.13275,0.0,0.0
0.005855936153376473,0.0,0.004179522297088397,0.080625,0.0,0.0
0.005453129992142678,0.0,0.005351234045517945,0.27825,0.0,0.0
0.0055124689793929855,0.0,0.004950510175033751,0.0231875,0.0,0.0
0.0054296855083945435,0.0,0.005329704854134511,0.0,0.0,0.0
0.005275113030391737,0.00023836500946690527,0.0003504803281218824,0.1059375,0.0,0.0
0.005215774043141431,0.00024354968663367434,0.00029225798736884687,0.558375,1.25,1.25
0.00553520390157172,0.00043454595519406224,0.002608922162002735,0.6791875,2.0,2.0
0.00709871928767867,0.0004552640001009515,0.0025654334964060614,0.466375,2.0,2.0
0.008781915142861247,0.00038595741259885756,0.0019124561634551174,0.035125,2.0,2.0
0.009103418993245939,0.00022132150226592028,0.0002269549894098937,0.0,2.0,2.0
0.00866299216465065,4.4647883895777786e-05,0.0012229793731017844,0.0,2.0,2.0
0.008425636215649415,4.2999868694263185e-06,0.007803928712095439,0.0,1.375,1.375
0.007456161898732805,0.0,0.006340448664428391,0.0,1.0,1.0
0.005893297709313076,0.0,0.005149340660105033,0.0,1.0,1.0
0.004531185403823027,0.0,0.004214212021803064,0.0,1.0,1.0
0.0034879946472871647,0.0,0.003568224924084491,0.0,1.0,1.0
0.003250638698285928,0.0,0.0032817545796933524,0.0,1.0,1.0
0.0031319607237853143,0.0,0.003244802723680872,0.0,0.375,0.375
0.0030726217365350055,0.0,0.003161750493151311,0.0,0.0,0.0
0.0033915432854892138,0.0,0.003101286396564176,0.0,0.0,0.0
0.00427894370130791,0.0,0.003243591040661181,0.0,0.0,0.0
0.005500294323468085,0.0,0.0035443682707898714,0.0,0.0,0.0
0.0063750871857316,0.0,0.0037386018922466575,0.0395625,0.0,0.0
0.006281985529602826,0.0,0.004457522097966889,0.2986875,0.0,0.0
0.005855936153376473,0.0,0.007018871522550238,0.657625,0.0,0.0
0.005453129992142678,0.0,0.007190968915900577,0.3775625,0.0,0.0
0.0055124689793929855,0.0,0.006922794052592785,0.1359375,0.0,0.0
0.0054296855083945435,0.00017498785299699702,0.00048332391304866165,0.4335,0.0,0.0
0.005275113030391737,0.0003114162771443292,0.00021055063331651544,0.036125,0.0,0.0
0.005215774043141431,0.0006176850585710707,0.00013481618324290995,0.0,1.25,1.25
0.00553520390157172,0.0007717197171334822,0.001911478372515516,0.0,2.0,2.0
0.00709871928767867,0.0006942393553127549,0.0020643716262024503,0.0,2.0,2.0
0.008781915142861247,0.00048681281187307033,0.002169716399399373,0.0,2.0,2.0
0.009103418993245939,0.0003279359891937982,7.326163040543318e-05,0.0,2.0,2.0
0.00866299216465065,0.0001288622950170024,0.0002900952205643749,0.0,2.0,2.0
0.008425636215649415,2.3707252368547682e-05,0.0033241365578571065,0.0,1.375,1.375
0.007456161898732805,0.0,0.0074269250527846595,0.0,1.0,1.0
