Electricity Load [kwh],Heating Load [kwh],Cooling Load [kwh],Environment:Site Direct Solar Radiation Rate per Area [W/m2](Hourly),Environment:Site Wind Speed [m/s](Hourly),Environment:Site Wind Speed [m/s](Hourly)
0.0027177459334007717,0.0002878650329590927,0.00287296583617601,0.0,3.125,3.125
0.0027177459334007717,0.0003301155709786236,0.0026081915621431304,0.0,3.875,3.875
0.0024809646194858446,0.00041203002102867313,0.0023692425625887787,0.0,5.0,5.0
0.0024809646194858446,0.0004193589192458814,0.0022544067226808657,0.0,4.375,4.375
0.002882537406248412,0.00041690822443543,0.002196455049327492,0.0,4.0,4.0
0.004371561121482508,0.0004367581393010417,0.0024132228220298717,0.0,4.625,4.625
0.008425840183298587,0.0003459274361498074,0.003298755166239525,0.0,5.0,5.0
0.011116803771805298,0.0025763302839792866,0.004256063343266897,0.0,3.75,3.75
0.014418781423942043,0.00018468573780148988,0.0027460843180307434,0.0,3.625,3.625
0.010888685842938842,0.0003039776602048056,0.005995494638839118,0.0,4.0,4.0
0.0056613247759620755,0.0004124982556707433,0.0029849854441575127,0.0,4.625,4.625
0.005473802928817212,0.00021532962478281153,0.0018413113049707112,0.0,5.0,5.0
0.005341800783102525,0.00024930792943221846,0.0018058278393768524,0.0,5.0,5.0
0.00543872297920817,0.00023000654252732102,0.004210189878239623,0.0,3.75,3.75
0.005472329216266737,0.00025667454508977684,0.0026035703905617482,0.0,4.25,4.25
0.005444065828617037,0.0002854601198861044,0.003216877554950325,0.0,5.625,5.625
0.006909926249594094,0.0008727735867293036,0.0039060258467402934,0.0,4.75,4.75
0.008926035956166279,0.0018247896645708908,0.0039870822945124035,0.0,4.625,4.625
0.010721271066979914,0.0002268829068137792,0.0022235836936805187,0.0,5.0,5.0
0.010142804134590254,0.00034048636489138824,0.005505950974302253,0.0,4.375,4.375
0.010821214737239905,0.00022207258501685044,0.005258775014113838,0.0,4.625,4.625
0.010170111750374373,0.00021277646197050522,0.00536021785052099,0.0,5.0,5.0
0.007119309766168257,0.00021578697829217886,0.00443459365538543,0.0,4.375,4.375
0.0037958367599202777,0.0003022537218920085,0.00310960447925064,0.0,4.625,4.625
0.002650094129425078,0.0003240194591558072,0.0028811027230817095,0.0,3.125,3.125
0.002582442325449385,0.00038564518481881086,0.002584846350279153,0.0,3.25,3.25
0.0024809646194858446,0.00047172423128580466,0.0023563309126893722,0.0,4.0,4.0
0.0024809646194858446,0.0004926728903143754,0.002179394805342437,0.0,4.0,4.0
0.002882537406248412,0.000551423726999076,0.002034013543997026,0.0,4.625,4.625
0.004540690631421741,0.0005241239536571023,0.002546519035276885,0.0,4.375,4.375
0.010046761581251649,0.0002996657154812866,0.004714566433469898,0.0,2.75,2.75
0.012881825490389662,0.0029559174289765584,0.005315732264952094,0.0,3.25,3.25
0.011716241745124607,0.0002295918162079939,0.0027409064769654116,0.0,4.0,4.0
0.010424802604648651,0.0004444197146229803,0.004837900168830173,0.0,4.0,4.0
0.005681761628987428,0.0006279062781923111,0.002686163487193598,0.0,4.0,4.0
0.0055513649620106765,0.00026406517968336304,0.0019039633668272288,0.0,4.625,4.625
0.005330658389519706,0.0003118473762924083,0.0018875775100907577,0.0,5.0,5.0
0.005435101956963629,0.000294815117641504,0.004418089366762268,0.0,4.375,4.375
0.005440476891753177,0.0003003983939024549,0.002625081668236249,0.0,4.0,4.0
0.005524072175864212,0.00031508073910613965,0.0033928539982613303,0.0,4.625,4.625
0.006956533673316872,0.0009046406911084185,0.0041935677240001875,0.0,3.75,3.75
0.009310618463827117,0.0019932070645200814,0.004349108829315679,0.0,3.625,3.625
0.010309895396238593,0.0002446103110974195,0.0022783265630172845,0.0,4.0,4.0
0.009900557973788167,0.0003742637130366565,0.005492473941879348,0.0,4.0,4.0
0.010821214737239905,0.0002458248448691866,0.0053122802686236,0.0,4.0,4.0
0.009865678632483749,0.0002224758903435667,0.005523342868249588,0.0,4.0,4.0
0.006645747138338401,0.00023344652519693805,0.004456892080367295,0.0,3.375,3.375
0.0035590554460053496,0.00031473090163253625,0.003188080183983889,0.0,3.0,3.0
0.002650094129425078,0.0004532770732591707,0.002642160631347917,0.0,4.25,4.25
0.002582442325449385,0.0005420305309998394,0.002309129436608241,0.0,5.0,5.0
0.0024809646194858446,0.0005574656018637454,0.002186404536301238,0.0,4.375,4.375
0.0024809646194858446,0.0005848533576113312,0.002051371191844925,0.0,4.625,4.625
0.002882537406248412,0.0006434834655392852,0.0018973862116967056,0.0,5.625,5.625
0.004540690631421741,0.0006357883557789872,0.002368146950715349,0.0,6.0,6.0
0.010046761581251649,0.000373212675339113,0.004443216446181767,0.0,4.75,4.75
0.012881825490389662,0.002982620248131795,0.005173531372366632,0.0,4.0,4.0
0.011716241745124607,0.00024235133518949958,0.0026894841601332975,0.0,4.0,4.0
0.010436004683668173,0.0004919823730816534,0.004662873725262927,0.0,5.25,5.25
0.005641352481219248,0.0006993044216294359,0.0025945590254178265,0.0,5.375,5.375
0.005384022773488465,0.00026212515869481325,0.0018248943662096432,0.0,5.625,5.625
0.005304484202911254,0.0002882189123050562,0.001810872425649276,0.0,5.375,5.375
0.00548659163697085,0.00028466891079719365,0.004270888818311703,0.0,5.0,5.0
0.00538824491129959,0.0002728986905955636,0.0026279381601405447,0.0,4.375,4.375
0.0053522400968177225,0.00025097086659102327,0.0032731903572367454,0.0,4.625,4.625
0.00677269229299668,0.0006893990250343758,0.004339721082230166,0.0,5.625,5.625
0.009197696496647053,0.001528086740680129,0.0046474964760528726,0.0,4.75,4.75
